product_id,event_id,timestamp,barcode_match,quantity_expected,quantity_scanned,image_path,product_match_score,damage_probability,anomaly_score,decision,operator_id
MCH-P-000128,EV-26425BACB2,2026-07-20T11:27:24.411415,False,9,9,mock_images/MCH-P-000128_df4b2e.jpg,0.904,0.12,0.08,FAIL,OP-004
MCH-P-000128,EV-98DDB738E0,2026-06-05T06:45:24.411562,True,4,4,mock_images/MCH-P-000128_5c8242.jpg,1.0,0.0,0.097,PASS,OP-007
MCH-P-000128,EV-8E01DAA8A7,2026-05-08T10:13:24.411694,True,8,8,mock_images/MCH-P-000128_6a0de5.jpg,0.913,0.039,0.0,PASS,OP-006
MCH-P-000129,EV-8E8B8EEFFB,2026-04-19T17:31:24.412346,True,2,2,mock_images/MCH-P-000129_9a1a30.jpg,0.95,0.179,0.027,PASS,OP-004
MCH-P-000129,EV-FD56870AB9,2026-04-16T22:23:24.412637,True,4,4,mock_images/MCH-P-000129_d9f0e4.jpg,0.996,0.0,0.066,PASS,OP-001
MCH-P-000129,EV-681152C932,2026-07-17T06:11:24.412836,True,2,2,mock_images/MCH-P-000129_1c3c5e.jpg,0.881,0.121,0.024,PASS,OP-009
MCH-P-000130,EV-A098B8CD9B,2026-08-13T05:21:24.413279,True,1,1,mock_images/MCH-P-000130_291d04.jpg,0.919,0.034,0.028,PASS,OP-007
MCH-P-000130,EV-3C6C80732C,2026-06-29T20:26:24.413476,True,5,5,mock_images/MCH-P-000130_0c08e4.jpg,0.943,0.062,0.033,PASS,OP-001
MCH-P-000130,EV-31C9FCAD40,2026-05-20T11:08:24.413627,True,3,3,mock_images/MCH-P-000130_a880ef.jpg,0.855,0.043,0.015,PASS,OP-006
MCH-P-000131,EV-74DE2D03C6,2026-05-23T18:13:24.414040,True,3,3,mock_images/MCH-P-000131_e00bba.jpg,0.894,0.0,0.017,PASS,OP-002
MCH-P-000131,EV-63014306AD,2026-08-19T18:02:24.414233,True,8,8,mock_images/MCH-P-000131_e11b6e.jpg,0.964,0.149,0.035,PASS,OP-002
MCH-P-000131,EV-60160D8C96,2026-06-06T21:52:24.414383,True,3,3,mock_images/MCH-P-000131_2e449c.jpg,1.0,0.121,0.0,PASS,OP-010
MCH-P-000132,EV-F625ED7D27,2026-04-21T19:25:24.414719,True,2,2,mock_images/MCH-P-000132_85ff92.jpg,1.0,0.015,0.013,PASS,OP-008
MCH-P-000132,EV-CE079F31F6,2026-06-02T16:59:24.414875,True,4,4,mock_images/MCH-P-000132_40377e.jpg,0.894,0.132,0.062,PASS,OP-010
MCH-P-000132,EV-DA57050AF3,2026-05-25T02:52:24.415013,True,8,8,mock_images/MCH-P-000132_197299.jpg,0.93,0.035,0.07,PASS,OP-009
MCH-P-000133,EV-72E0332A71,2026-05-24T23:00:24.415349,True,3,3,mock_images/MCH-P-000133_c2b7a0.jpg,0.977,0.048,0.058,PASS,OP-008
MCH-P-000133,EV-2F2BB97EB2,2026-07-30T14:09:24.415482,True,7,7,mock_images/MCH-P-000133_053559.jpg,0.885,0.0,0.018,PASS,OP-006
MCH-P-000133,EV-17A2999AF1,2026-05-16T05:00:24.415609,True,7,7,mock_images/MCH-P-000133_acd78f.jpg,0.963,0.068,0.077,PASS,OP-005
MCH-P-000134,EV-1D27213930,2026-06-17T02:21:24.415909,True,9,9,mock_images/MCH-P-000134_606ad4.jpg,1.0,0.111,0.047,PASS,OP-009
MCH-P-000134,EV-ADE4F758FF,2026-06-29T06:23:24.416046,True,1,0,mock_images/MCH-P-000134_b7e0d8.jpg,0.928,0.155,0.06,FAIL,OP-010
MCH-P-000134,EV-136D7263B7,2026-05-01T07:58:24.416176,True,4,4,mock_images/MCH-P-000134_ca2796.jpg,0.917,0.018,0.019,PASS,OP-009
MCH-P-000135,EV-A00F6693C0,2026-06-06T19:43:24.416458,True,9,8,mock_images/MCH-P-000135_e6e78b.jpg,0.935,0.012,0.0,FAIL,OP-010
MCH-P-000135,EV-37CF246480,2026-06-12T18:57:24.416592,True,7,7,mock_images/MCH-P-000135_7f76e1.jpg,0.912,0.024,0.028,PASS,OP-009
MCH-P-000135,EV-37C404FBC3,2026-08-08T20:06:24.416721,True,7,7,mock_images/MCH-P-000135_87b73d.jpg,0.973,0.014,0.071,PASS,OP-002
MCH-P-000136,EV-38373E6D8B,2026-05-04T18:23:24.417030,True,1,1,mock_images/MCH-P-000136_d95117.jpg,0.991,0.015,0.069,PASS,OP-010
MCH-P-000136,EV-AB9D625D7F,2026-06-02T23:18:24.417185,True,4,4,mock_images/MCH-P-000136_00a5bb.jpg,0.981,0.1,0.073,PASS,OP-004
MCH-P-000136,EV-AAB9513C9D,2026-05-23T16:34:24.417318,True,8,8,mock_images/MCH-P-000136_c18e7a.jpg,0.889,0.065,0.033,PASS,OP-009
MCH-P-000137,EV-BE4F35C059,2026-07-10T21:55:24.417673,True,6,6,mock_images/MCH-P-000137_555ca5.jpg,0.92,0.087,0.063,PASS,OP-010
MCH-P-000137,EV-7A3C947D5E,2026-05-12T20:01:24.417845,True,7,7,mock_images/MCH-P-000137_4fe8a4.jpg,0.888,0.197,0.015,PASS,OP-001
MCH-P-000137,EV-2808274D99,2026-05-27T15:46:24.417974,True,6,6,mock_images/MCH-P-000137_1eb6c8.jpg,0.915,0.027,0.063,PASS,OP-009
MCH-P-000138,EV-2F3E92CB95,2026-08-10T02:56:24.418307,True,5,5,mock_images/MCH-P-000138_381a8b.jpg,0.967,0.1,0.012,PASS,OP-001
MCH-P-000138,EV-F2960C0F32,2026-08-17T12:03:24.418499,True,4,4,mock_images/MCH-P-000138_0eb242.jpg,0.916,0.039,0.029,PASS,OP-008
MCH-P-000138,EV-4919356050,2026-05-14T23:43:24.418657,True,8,8,mock_images/MCH-P-000138_1119e7.jpg,0.938,0.031,0.136,PASS,OP-009
MCH-P-000139,EV-733A6478DE,2026-06-09T04:46:24.419291,True,3,3,mock_images/MCH-P-000139_f9d9b0.jpg,0.883,0.0,0.045,PASS,OP-006
MCH-P-000139,EV-0D1D066546,2026-05-27T02:06:24.419545,True,3,3,mock_images/MCH-P-000139_28c2de.jpg,0.967,0.0,0.0,PASS,OP-004
MCH-P-000139,EV-EAA9EFD2A0,2026-05-12T05:26:24.419711,True,8,8,mock_images/MCH-P-000139_26fd4d.jpg,0.922,0.0,0.057,PASS,OP-009
MCH-P-000140,EV-47E3552257,2026-05-09T14:44:24.420113,True,9,9,mock_images/MCH-P-000140_e97718.jpg,0.883,0.078,0.045,PASS,OP-008
MCH-P-000140,EV-B81B0A5475,2026-07-23T12:54:24.420259,True,3,3,mock_images/MCH-P-000140_e03743.jpg,1.0,0.008,0.052,PASS,OP-008
MCH-P-000140,EV-D6D7FD21AE,2026-04-26T07:31:24.420410,True,4,4,mock_images/MCH-P-000140_a920a8.jpg,0.939,0.055,0.075,PASS,OP-004
MCH-P-000141,EV-5ED6A08C39,2026-05-26T12:42:24.420695,True,3,3,mock_images/MCH-P-000141_8d8277.jpg,0.975,0.028,0.004,PASS,OP-007
MCH-P-000141,EV-8FA967CBD8,2026-07-01T01:21:24.420835,False,8,8,mock_images/MCH-P-000141_eb61b0.jpg,0.941,0.098,0.074,FAIL,OP-007
MCH-P-000141,EV-D1A9AF62C3,2026-04-30T19:07:24.420962,True,8,8,mock_images/MCH-P-000141_234801.jpg,0.962,0.0,0.098,PASS,OP-006
MCH-P-000142,EV-D6D8306EC5,2026-08-19T23:57:24.421248,True,2,2,mock_images/MCH-P-000142_e4c3d5.jpg,0.943,0.0,0.022,PASS,OP-010
MCH-P-000142,EV-521460D82D,2026-05-21T08:18:24.421397,True,3,3,mock_images/MCH-P-000142_9eb381.jpg,0.903,0.0,0.085,PASS,OP-006
MCH-P-000142,EV-7BBD9D49B9,2026-05-09T22:14:24.421558,True,8,8,mock_images/MCH-P-000142_71e6de.jpg,0.925,0.086,0.15,PASS,OP-001
MCH-P-000143,EV-C9973B4101,2026-05-10T21:09:24.421849,True,1,1,mock_images/MCH-P-000143_75eccd.jpg,0.987,0.07,0.153,PASS,OP-005
MCH-P-000143,EV-7381DF0AEA,2026-05-13T09:13:24.421989,True,3,3,mock_images/MCH-P-000143_32acbb.jpg,0.958,0.093,0.036,PASS,OP-001
MCH-P-000143,EV-A303C63386,2026-04-12T15:46:24.422113,True,9,9,mock_images/MCH-P-000143_420227.jpg,1.0,0.126,0.058,PASS,OP-005
MCH-P-000144,EV-771C6D6D09,2026-07-13T09:41:24.422379,True,8,8,mock_images/MCH-P-000144_5c4f3c.jpg,0.986,0.135,0.059,PASS,OP-009
MCH-P-000144,EV-96904F9F87,2026-05-07T20:29:24.422513,True,8,8,mock_images/MCH-P-000144_94e05a.jpg,0.944,0.158,0.021,PASS,OP-002
MCH-P-000144,EV-80CD77664A,2026-08-23T17:46:24.422638,True,6,6,mock_images/MCH-P-000144_8af265.jpg,0.92,0.028,0.082,PASS,OP-009
MCH-P-000145,EV-346ACD4C19,2026-06-09T01:19:24.422907,True,5,5,mock_images/MCH-P-000145_1d3f67.jpg,0.908,0.009,0.023,PASS,OP-005
MCH-P-000145,EV-48DD6E05B1,2026-08-05T12:46:24.423042,True,6,6,mock_images/MCH-P-000145_1524ff.jpg,0.936,0.0,0.0,PASS,OP-002
MCH-P-000145,EV-B606CE8DBC,2026-08-16T01:13:24.423164,True,8,8,mock_images/MCH-P-000145_8a09e9.jpg,0.98,0.01,0.032,PASS,OP-006
MCH-P-000146,EV-BABAF03015,2026-05-26T23:26:24.423417,True,6,6,mock_images/MCH-P-000146_de95d4.jpg,0.922,0.035,0.009,PASS,OP-010
MCH-P-000146,EV-3277015E10,2026-04-12T06:12:24.423564,True,6,6,mock_images/MCH-P-000146_d9989f.jpg,1.0,0.0,0.087,PASS,OP-009
MCH-P-000146,EV-99E967313E,2026-05-10T04:45:24.423693,True,4,4,mock_images/MCH-P-000146_9bd496.jpg,0.982,0.085,0.006,PASS,OP-006
MCH-P-000147,EV-5467323DDC,2026-06-15T06:18:24.424074,False,9,9,mock_images/MCH-P-000147_102f0e.jpg,0.956,0.093,0.03,FAIL,OP-006
MCH-P-000147,EV-F18805E39E,2026-06-25T11:54:24.424568,True,4,4,mock_images/MCH-P-000147_38fb19.jpg,1.0,0.162,0.0,PASS,OP-010
MCH-P-000147,EV-AA28A335BE,2026-08-07T23:31:24.424714,True,8,8,mock_images/MCH-P-000147_f1a210.jpg,0.909,0.172,0.019,PASS,OP-004
MCH-P-000148,EV-F7D6644502,2026-06-10T02:21:24.425113,True,2,2,mock_images/MCH-P-000148_9cee7a.jpg,0.875,0.0,0.088,PASS,OP-010
MCH-P-000148,EV-8E491625D6,2026-08-22T08:28:24.425400,True,7,7,mock_images/MCH-P-000148_6470a4.jpg,0.875,0.113,0.088,PASS,OP-005
MCH-P-000148,EV-13A81A3EC1,2026-08-21T07:51:24.425576,True,1,1,mock_images/MCH-P-000148_96226e.jpg,0.972,0.101,0.0,PASS,OP-001
MCH-P-000149,EV-B6131CE3DC,2026-08-11T06:30:24.426080,True,5,5,mock_images/MCH-P-000149_36d0ff.jpg,0.944,0.038,0.112,PASS,OP-001
MCH-P-000149,EV-E1CED87CF6,2026-07-31T17:54:24.426320,True,7,7,mock_images/MCH-P-000149_034172.jpg,1.0,0.118,0.117,PASS,OP-009
MCH-P-000149,EV-D29D2DB10E,2026-04-29T04:47:24.426449,True,6,6,mock_images/MCH-P-000149_2c126d.jpg,0.961,0.166,0.043,PASS,OP-003
MCH-P-000150,EV-93B26C0ABB,2026-07-29T00:05:24.426871,True,4,4,mock_images/MCH-P-000150_36a0a4.jpg,0.89,0.156,0.0,PASS,OP-009
MCH-P-000150,EV-2B7B639201,2026-04-18T10:37:24.427069,True,2,2,mock_images/MCH-P-000150_b296a2.jpg,0.935,0.16,0.086,PASS,OP-001
MCH-P-000150,EV-4B48C88365,2026-06-21T17:38:24.427290,True,7,7,mock_images/MCH-P-000150_51bd31.jpg,1.0,0.07,0.052,PASS,OP-005
MCH-P-000151,EV-26C3F09F97,2026-04-16T01:21:24.427689,True,9,9,mock_images/MCH-P-000151_299cd7.jpg,0.982,0.005,0.038,PASS,OP-006
MCH-P-000151,EV-F64FDEE457,2026-07-27T22:57:24.427848,True,2,2,mock_images/MCH-P-000151_839b1a.jpg,0.91,0.169,0.002,PASS,OP-005
MCH-P-000151,EV-A050A91328,2026-04-18T16:19:24.427971,True,2,2,mock_images/MCH-P-000151_14e9c5.jpg,1.0,0.062,0.076,PASS,OP-010
MCH-P-000152,EV-D8B3CD46EC,2026-04-26T02:48:24.428323,True,6,6,mock_images/MCH-P-000152_f79724.jpg,0.93,0.128,0.025,PASS,OP-001
MCH-P-000152,EV-119B553008,2026-08-04T19:51:24.428466,True,3,3,mock_images/MCH-P-000152_1b59b6.jpg,0.97,0.082,0.0,PASS,OP-007
MCH-P-000152,EV-703690708C,2026-08-15T00:09:24.428591,True,8,8,mock_images/MCH-P-000152_0be897.jpg,0.931,0.046,0.001,PASS,OP-008
MCH-P-000153,EV-6B703F0FAB,2026-07-07T00:29:24.428887,True,9,9,mock_images/MCH-P-000153_291cb0.jpg,0.895,0.075,0.0,PASS,OP-010
MCH-P-000153,EV-C23E328C40,2026-05-19T20:20:24.429030,True,1,1,mock_images/MCH-P-000153_f9f78d.jpg,0.992,0.0,0.143,PASS,OP-003
MCH-P-000153,EV-D75E540012,2026-06-19T04:19:24.429172,True,6,6,mock_images/MCH-P-000153_78566f.jpg,1.0,0.0,0.0,PASS,OP-009
MCH-P-000154,EV-62EBF3F074,2026-07-18T16:12:24.429492,True,8,8,mock_images/MCH-P-000154_caa34d.jpg,0.982,0.008,0.055,PASS,OP-002
MCH-P-000154,EV-C042E1FF05,2026-06-07T17:56:24.429633,True,8,8,mock_images/MCH-P-000154_7dc897.jpg,0.977,0.0,0.0,PASS,OP-006
MCH-P-000154,EV-D90D62CE93,2026-04-19T15:59:24.429784,True,4,4,mock_images/MCH-P-000154_b76043.jpg,0.914,0.057,0.0,PASS,OP-002
MCH-P-000155,EV-F0BA6589E0,2026-07-01T07:00:24.430081,True,4,4,mock_images/MCH-P-000155_1570a9.jpg,1.0,0.052,0.0,PASS,OP-004
MCH-P-000155,EV-2BDEB39E81,2026-06-12T14:28:24.430240,True,5,5,mock_images/MCH-P-000155_509fe5.jpg,0.965,0.132,0.093,PASS,OP-005
MCH-P-000155,EV-429FC1EF3E,2026-06-11T13:52:24.430373,True,1,1,mock_images/MCH-P-000155_1e4867.jpg,0.971,0.014,0.07,PASS,OP-001
MCH-P-000156,EV-132CAD7B7D,2026-06-28T23:24:24.430685,True,3,3,mock_images/MCH-P-000156_cc63f3.jpg,0.837,0.039,0.0,PASS,OP-008
MCH-P-000156,EV-0A66D2B486,2026-08-04T18:10:24.430830,True,4,4,mock_images/MCH-P-000156_891aba.jpg,0.905,0.075,0.044,PASS,OP-006
MCH-P-000156,EV-FDDB533DDC,2026-04-22T04:47:24.430958,True,7,7,mock_images/MCH-P-000156_67f9eb.jpg,0.987,0.106,0.089,PASS,OP-010
MCH-P-000157,EV-506CF3C32E,2026-07-02T23:55:24.431274,True,1,1,mock_images/MCH-P-000157_7b93dd.jpg,0.967,0.085,0.073,PASS,OP-008
MCH-P-000157,EV-31F302DE55,2026-07-25T18:30:24.431665,True,6,6,mock_images/MCH-P-000157_5bab79.jpg,0.94,0.094,0.083,PASS,OP-001
MCH-P-000157,EV-7D4E68F3CF,2026-07-16T16:45:24.431819,True,2,2,mock_images/MCH-P-000157_6d11ed.jpg,0.969,0.099,0.025,PASS,OP-009
MCH-P-000158,EV-FB7FF23B96,2026-06-29T17:15:24.432678,True,4,4,mock_images/MCH-P-000158_cd4824.jpg,0.919,0.014,0.011,PASS,OP-010
MCH-P-000158,EV-DF5C0CC37D,2026-04-19T14:38:24.432860,True,9,9,mock_images/MCH-P-000158_009c86.jpg,0.894,0.089,0.108,PASS,OP-005
MCH-P-000158,EV-AC8D6A3767,2026-07-26T14:33:24.432995,False,7,7,mock_images/MCH-P-000158_f5f49c.jpg,0.871,0.111,0.099,FAIL,OP-005
MCH-P-000159,EV-A27223D0D5,2026-05-01T16:35:24.433276,True,4,4,mock_images/MCH-P-000159_cc40e4.jpg,0.907,0.0,0.076,PASS,OP-006
MCH-P-000159,EV-4712F6D96D,2026-07-31T19:28:24.433403,True,3,3,mock_images/MCH-P-000159_055133.jpg,1.0,0.079,0.006,PASS,OP-009
MCH-P-000159,EV-F344A48FDC,2026-07-25T11:20:24.433524,True,5,5,mock_images/MCH-P-000159_6a5c3b.jpg,0.942,0.0,0.048,PASS,OP-001
MCH-P-000160,EV-AD5751D7D7,2026-05-11T11:26:24.433785,True,8,8,mock_images/MCH-P-000160_032496.jpg,0.934,0.079,0.067,PASS,OP-002
MCH-P-000160,EV-CEBB9492EC,2026-07-23T11:26:24.433916,False,9,9,mock_images/MCH-P-000160_b89ce6.jpg,0.997,0.087,0.065,FAIL,OP-003
MCH-P-000160,EV-FD9684F395,2026-06-26T10:27:24.434044,True,1,1,mock_images/MCH-P-000160_0edfa9.jpg,0.933,0.139,0.114,PASS,OP-004
MCH-P-000161,EV-A2F9A6C41A,2026-06-29T19:02:24.434296,True,7,7,mock_images/MCH-P-000161_2d0e33.jpg,0.925,0.062,0.061,PASS,OP-008
MCH-P-000161,EV-54B91FBD70,2026-06-25T07:19:24.434424,True,1,1,mock_images/MCH-P-000161_81cbd9.jpg,0.858,0.125,0.067,PASS,OP-008
MCH-P-000161,EV-1F4430F3DE,2026-07-28T01:39:24.434566,True,2,2,mock_images/MCH-P-000161_2144df.jpg,0.964,0.092,0.05,PASS,OP-001
MCH-P-000162,EV-D4DD04B9CA,2026-07-05T01:24:24.434800,True,8,8,mock_images/MCH-P-000162_4aea3b.jpg,0.906,0.0,0.024,PASS,OP-005
MCH-P-000162,EV-520895FC2F,2026-04-22T12:18:24.434926,True,2,2,mock_images/MCH-P-000162_50bd86.jpg,1.0,0.0,0.078,PASS,OP-007
MCH-P-000162,EV-3B222367EC,2026-07-20T02:58:24.435048,True,9,9,mock_images/MCH-P-000162_b6887a.jpg,0.951,0.007,0.021,PASS,OP-009
MCH-P-000163,EV-2FD268B0BD,2026-05-22T05:30:24.435295,True,5,5,mock_images/MCH-P-000163_ccf83e.jpg,0.953,0.072,0.039,PASS,OP-001
MCH-P-000163,EV-8F06BD14E6,2026-05-16T05:09:24.435428,True,7,7,mock_images/MCH-P-000163_ecf950.jpg,0.918,0.059,0.033,PASS,OP-010
MCH-P-000163,EV-0EF763054C,2026-07-08T12:47:24.435688,True,9,9,mock_images/MCH-P-000163_d220ae.jpg,0.971,0.101,0.039,PASS,OP-004
MCH-P-000164,EV-798A9E9FFC,2026-05-14T06:50:24.435992,True,4,4,mock_images/MCH-P-000164_13473e.jpg,0.982,0.116,0.011,PASS,OP-006
MCH-P-000164,EV-DD87A0EC89,2026-06-24T18:31:24.436164,True,2,2,mock_images/MCH-P-000164_f42d22.jpg,0.973,0.063,0.085,PASS,OP-010
MCH-P-000164,EV-DE11078697,2026-08-20T12:03:24.436296,True,1,1,mock_images/MCH-P-000164_0138d9.jpg,0.879,0.07,0.074,PASS,OP-005
MCH-P-000165,EV-80D6525DCB,2026-06-12T14:43:24.436581,True,1,1,mock_images/MCH-P-000165_6a183c.jpg,0.964,0.122,0.03,PASS,OP-009
MCH-P-000165,EV-F9402E6656,2026-08-18T17:50:24.436719,True,3,3,mock_images/MCH-P-000165_d3d9c1.jpg,0.955,0.0,0.048,PASS,OP-001
MCH-P-000165,EV-350001190D,2026-05-18T06:51:24.436852,True,5,5,mock_images/MCH-P-000165_085bee.jpg,1.0,0.115,0.026,PASS,OP-003
MCH-P-000166,EV-09BBF872B5,2026-06-28T23:55:24.437149,True,1,1,mock_images/MCH-P-000166_4bb012.jpg,0.894,0.114,0.006,PASS,OP-009
MCH-P-000166,EV-CF8226D513,2026-04-15T02:50:24.437295,True,9,9,mock_images/MCH-P-000166_5291c7.jpg,0.97,0.028,0.073,PASS,OP-010
MCH-P-000166,EV-5CB3B3988C,2026-07-27T08:28:24.437429,True,8,7,mock_images/MCH-P-000166_92b96f.jpg,0.88,0.034,0.088,FAIL,OP-008
MCH-P-000167,EV-B94C825CC7,2026-04-23T11:50:24.438142,True,8,8,mock_images/MCH-P-000167_c2f740.jpg,0.97,0.141,0.0,PASS,OP-010
MCH-P-000167,EV-1FC946888D,2026-04-24T18:32:24.438390,True,4,4,mock_images/MCH-P-000167_a3821d.jpg,1.0,0.099,0.1,PASS,OP-001
MCH-P-000167,EV-5BA2B65965,2026-07-24T12:06:24.438583,False,2,2,mock_images/MCH-P-000167_18ff14.jpg,0.963,0.042,0.096,FAIL,OP-005
MCH-P-000168,EV-3D6CB8C485,2026-06-01T10:16:24.438941,True,1,1,mock_images/MCH-P-000168_353a9f.jpg,0.966,0.114,0.023,PASS,OP-003
MCH-P-000168,EV-BD95D19895,2026-05-04T10:10:24.439094,True,6,6,mock_images/MCH-P-000168_b506d6.jpg,0.972,0.045,0.063,PASS,OP-001
MCH-P-000168,EV-02BB49638B,2026-06-19T02:32:24.439231,True,1,1,mock_images/MCH-P-000168_0a3a96.jpg,0.925,0.038,0.04,PASS,OP-001
MCH-P-000169,EV-2910DAADBF,2026-08-18T04:23:24.439681,True,7,7,mock_images/MCH-P-000169_2e208f.jpg,0.914,0.11,0.007,PASS,OP-006
MCH-P-000169,EV-585DC3FE10,2026-08-02T10:34:24.439881,True,9,9,mock_images/MCH-P-000169_ae56c6.jpg,0.935,0.054,0.101,PASS,OP-009
MCH-P-000169,EV-B3FBE1A47A,2026-07-18T03:53:24.440058,True,4,4,mock_images/MCH-P-000169_200ac9.jpg,0.921,0.122,0.091,PASS,OP-005
MCH-P-000170,EV-AC07C53A2D,2026-08-03T01:30:24.440663,True,9,8,mock_images/MCH-P-000170_b3468c.jpg,0.923,0.0,0.0,FAIL,OP-004
MCH-P-000170,EV-D4DF513C2E,2026-05-18T13:37:24.440880,True,7,7,mock_images/MCH-P-000170_abe688.jpg,1.0,0.0,0.108,PASS,OP-010
MCH-P-000170,EV-C89063D5EC,2026-07-19T15:13:24.441043,True,4,4,mock_images/MCH-P-000170_ad7bc9.jpg,0.928,0.082,0.075,PASS,OP-003
MCH-P-000171,EV-E0E57CB856,2026-04-20T04:33:24.441516,True,6,6,mock_images/MCH-P-000171_eb8991.jpg,0.996,0.069,0.1,PASS,OP-005
MCH-P-000171,EV-B80E919765,2026-07-10T23:07:24.441749,True,2,1,mock_images/MCH-P-000171_24b1b2.jpg,0.942,0.156,0.037,FAIL,OP-003
MCH-P-000171,EV-14E6A0B23D,2026-08-01T12:12:24.441909,True,5,4,mock_images/MCH-P-000171_64f881.jpg,0.931,0.05,0.082,FAIL,OP-009
MCH-P-000172,EV-3AF25E4E2B,2026-04-17T08:07:24.442383,True,7,7,mock_images/MCH-P-000172_eb1521.jpg,0.923,0.084,0.076,PASS,OP-001
MCH-P-000172,EV-DCC5D39C21,2026-07-06T23:11:24.442581,True,9,9,mock_images/MCH-P-000172_63fb9d.jpg,0.927,0.043,0.0,PASS,OP-007
MCH-P-000172,EV-13D0D547E4,2026-04-11T07:22:24.442751,True,3,3,mock_images/MCH-P-000172_16f3fc.jpg,0.941,0.057,0.083,PASS,OP-005
MCH-P-000173,EV-DF437A0782,2026-06-15T20:38:24.446075,True,4,4,mock_images/MCH-P-000173_a78277.jpg,0.989,0.063,0.0,PASS,OP-005
MCH-P-000173,EV-F6B96EF70B,2026-06-26T02:09:24.446301,True,8,8,mock_images/MCH-P-000173_f0af8f.jpg,0.999,0.006,0.035,PASS,OP-006
MCH-P-000173,EV-2348B46BF6,2026-07-12T02:33:24.446437,True,7,7,mock_images/MCH-P-000173_c7c7a8.jpg,1.0,0.098,0.061,PASS,OP-004
MCH-P-000174,EV-6E64BA616A,2026-04-11T01:27:24.446789,True,8,7,mock_images/MCH-P-000174_217f00.jpg,0.821,0.159,0.07,FAIL,OP-006
MCH-P-000174,EV-77BF195459,2026-05-30T02:05:24.447234,True,4,4,mock_images/MCH-P-000174_9ba2c2.jpg,0.974,0.135,0.074,PASS,OP-006
MCH-P-000174,EV-7857046DE2,2026-07-23T13:05:24.447380,False,5,5,mock_images/MCH-P-000174_014917.jpg,0.882,0.093,0.064,FAIL,OP-003
MCH-P-000175,EV-A2B2DB8F2A,2026-07-14T23:39:24.447726,True,6,5,mock_images/MCH-P-000175_6591d7.jpg,0.966,0.0,0.06,FAIL,OP-002
MCH-P-000175,EV-7338B7D7F6,2026-05-14T22:00:24.447863,True,5,5,mock_images/MCH-P-000175_7e15fa.jpg,1.0,0.0,0.052,PASS,OP-003
MCH-P-000175,EV-028FFABB52,2026-07-27T02:04:24.447983,True,5,5,mock_images/MCH-P-000175_6a6626.jpg,1.0,0.0,0.031,PASS,OP-008
MCH-P-000176,EV-AF6A17759C,2026-06-02T14:29:24.448265,True,1,1,mock_images/MCH-P-000176_848cce.jpg,0.937,0.132,0.047,PASS,OP-006
MCH-P-000176,EV-110A8D7382,2026-07-06T03:17:24.448392,True,9,9,mock_images/MCH-P-000176_5a59df.jpg,0.947,0.062,0.054,PASS,OP-002
MCH-P-000176,EV-EDD1C04327,2026-04-20T18:39:24.448527,True,5,5,mock_images/MCH-P-000176_fb1eac.jpg,0.872,0.052,0.073,PASS,OP-004
MCH-P-000177,EV-8218ADAAF4,2026-05-29T15:39:24.448784,True,6,6,mock_images/MCH-P-000177_d0d122.jpg,0.895,0.01,0.046,PASS,OP-003
MCH-P-000177,EV-C1952FE169,2026-06-23T19:38:24.448927,False,4,4,mock_images/MCH-P-000177_a61608.jpg,0.978,0.096,0.021,FAIL,OP-008
MCH-P-000177,EV-133DE7BB5A,2026-07-02T14:28:24.449051,True,7,7,mock_images/MCH-P-000177_4a5c99.jpg,0.954,0.021,0.056,PASS,OP-004
MCH-P-000178,EV-2CB413F7DE,2026-06-04T19:45:24.449341,True,5,5,mock_images/MCH-P-000178_14a762.jpg,0.969,0.0,0.09,PASS,OP-007
MCH-P-000178,EV-F9F22B8B84,2026-08-20T21:36:24.449473,True,7,7,mock_images/MCH-P-000178_49c0c0.jpg,0.928,0.0,0.031,PASS,OP-008
MCH-P-000178,EV-5E4E70972A,2026-06-02T12:34:24.449596,False,5,5,mock_images/MCH-P-000178_9eaa4f.jpg,1.0,0.083,0.081,FAIL,OP-003
MCH-P-000179,EV-85FB02AA2C,2026-05-20T20:15:24.449877,True,1,1,mock_images/MCH-P-000179_e30309.jpg,0.933,0.066,0.0,PASS,OP-003
MCH-P-000179,EV-E49DABBDDB,2026-06-28T21:06:24.450013,True,1,1,mock_images/MCH-P-000179_5cfbae.jpg,0.903,0.116,0.0,PASS,OP-003
MCH-P-000179,EV-837833890B,2026-05-19T13:54:24.450132,True,7,7,mock_images/MCH-P-000179_00556b.jpg,0.933,0.076,0.092,PASS,OP-001
MCH-P-000180,EV-A26E881672,2026-04-17T21:30:24.450472,True,2,2,mock_images/MCH-P-000180_a72738.jpg,0.932,0.119,0.05,PASS,OP-009
MCH-P-000180,EV-7173FE9B31,2026-05-12T15:29:24.451270,True,2,1,mock_images/MCH-P-000180_89ce12.jpg,0.861,0.04,0.054,FAIL,OP-002
MCH-P-000180,EV-E8C6248AE6,2026-06-09T17:45:24.451501,True,2,2,mock_images/MCH-P-000180_a0e345.jpg,0.994,0.084,0.02,PASS,OP-001
MCH-P-000181,EV-51EC3294CD,2026-06-28T00:40:24.451933,True,6,6,mock_images/MCH-P-000181_1ef1fb.jpg,0.867,0.091,0.066,PASS,OP-001
MCH-P-000181,EV-2563EB076C,2026-07-21T11:20:24.452141,True,6,6,mock_images/MCH-P-000181_566433.jpg,0.915,0.018,0.103,PASS,OP-004
