product_id,date,stock,orders,sales,revenue,discount,returns,return_reason,advertising_spend,season,festival
MCH-P-000123,2026-05-15,108,6,5,626459.15,0.0,1,damage,163.66,summer,
MCH-P-000123,2026-05-16,104,5,4,501167.32,0.0,0,,302.35,summer,
MCH-P-000123,2026-05-17,101,4,3,375875.49,0.0,0,,179.57,summer,
MCH-P-000123,2026-05-18,96,6,5,626459.15,0.0,0,,57.94,summer,
MCH-P-000123,2026-05-19,95,2,1,125291.83,0.0,0,,297.05,summer,
MCH-P-000123,2026-05-20,92,4,3,375875.49,0.0,0,,160.94,summer,
MCH-P-000123,2026-05-21,86,7,6,751750.98,0.0,0,,425.89,summer,
MCH-P-000123,2026-05-22,85,2,1,125291.83,0.0,0,,457.15,summer,
MCH-P-000123,2026-05-23,85,1,0,0.0,0.0,0,,151.79,summer,
MCH-P-000123,2026-05-24,77,9,8,1002334.64,0.0,2,damage,94.24,summer,
MCH-P-000123,2026-05-25,74,4,3,375875.49,0.0,0,,55.65,summer,
MCH-P-000123,2026-05-26,68,7,6,751750.98,0.0,2,wrong_item,406.48,summer,
MCH-P-000123,2026-05-27,67,2,1,125291.83,0.0,0,,212.98,summer,
MCH-P-000123,2026-05-28,66,2,1,125291.83,0.0,0,,472.24,summer,
MCH-P-000123,2026-05-29,59,8,7,877042.81,0.0,1,other,21.45,summer,
MCH-P-000123,2026-05-30,51,9,8,1002334.64,0.0,1,damage,15.43,summer,
MCH-P-000123,2026-05-31,44,8,7,877042.81,0.0,1,not_needed,404.88,summer,
MCH-P-000123,2026-06-01,44,1,0,0.0,0.0,0,,58.36,summer,
MCH-P-000123,2026-06-02,43,2,1,125291.83,0.0,0,,32.56,summer,
MCH-P-000123,2026-06-03,38,6,5,626459.15,0.0,2,quality_issue,394.31,summer,
MCH-P-000123,2026-06-04,33,6,5,626459.15,0.0,0,,28.54,summer,
MCH-P-000123,2026-06-05,27,7,6,751750.98,0.0,0,,120.14,summer,
MCH-P-000123,2026-06-06,22,6,5,626459.15,0.0,0,,499.13,summer,
MCH-P-000123,2026-06-07,288,6,5,626459.15,0.0,0,,480.01,summer,
MCH-P-000123,2026-06-08,284,5,4,501167.32,0.0,1,size_issue,11.51,summer,
MCH-P-000123,2026-06-09,281,4,3,375875.49,0.0,1,wrong_item,281.15,summer,
MCH-P-000123,2026-06-10,278,4,3,375875.49,0.0,1,wrong_item,99.4,summer,
MCH-P-000123,2026-06-11,275,4,3,375875.49,0.0,0,,358.87,summer,
MCH-P-000123,2026-06-12,271,5,4,501167.32,0.0,1,damage,163.5,summer,
MCH-P-000123,2026-06-13,269,3,2,250583.66,0.0,1,wrong_item,456.59,summer,
MCH-P-000123,2026-06-14,267,3,2,250583.66,0.0,0,,354.4,summer,
MCH-P-000123,2026-06-15,265,3,2,250583.66,0.0,1,size_issue,344.95,summer,
MCH-P-000123,2026-06-16,264,2,1,115268.48,0.08,0,,237.86,summer,
MCH-P-000123,2026-06-17,263,2,1,125291.83,0.0,0,,284.67,summer,
MCH-P-000123,2026-06-18,260,4,3,375875.49,0.0,0,,379.51,summer,
MCH-P-000123,2026-06-19,257,4,3,375875.49,0.0,0,,436.82,summer,
MCH-P-000123,2026-06-20,254,4,3,375875.49,0.0,1,damage,22.16,summer,
MCH-P-000123,2026-06-21,254,0,0,0.0,0.0,0,,149.03,summer,
MCH-P-000123,2026-06-22,246,9,8,1002334.64,0.0,0,,240.01,summer,
MCH-P-000123,2026-06-23,243,4,3,375875.49,0.0,0,,119.48,summer,
MCH-P-000123,2026-06-24,242,2,1,125291.83,0.0,0,,150.81,summer,
MCH-P-000123,2026-06-25,241,2,1,125291.83,0.0,0,,338.41,summer,
MCH-P-000123,2026-06-26,239,3,2,250583.66,0.0,0,,151.73,summer,
MCH-P-000123,2026-06-27,234,6,5,626459.15,0.0,0,,117.62,summer,
MCH-P-000123,2026-06-28,227,8,7,877042.81,0.0,1,damage,488.12,summer,
MCH-P-000123,2026-06-29,225,3,2,223019.46,0.11,0,,483.03,summer,
MCH-P-000123,2026-06-30,221,5,4,501167.32,0.0,0,,297.89,summer,
MCH-P-000123,2026-07-01,216,6,5,595136.19,0.05,1,size_issue,368.89,monsoon,
MCH-P-000123,2026-07-02,213,4,3,375875.49,0.0,0,,424.8,monsoon,
MCH-P-000123,2026-07-03,213,1,0,0.0,0.0,0,,471.17,monsoon,
MCH-P-000123,2026-07-04,208,6,5,626459.15,0.0,0,,256.89,monsoon,
MCH-P-000123,2026-07-05,202,7,6,751750.98,0.0,2,quality_issue,162.8,monsoon,
MCH-P-000123,2026-07-06,198,5,4,501167.32,0.0,0,,490.62,monsoon,
MCH-P-000123,2026-07-07,190,9,8,1002334.64,0.0,1,quality_issue,38.09,monsoon,
MCH-P-000123,2026-07-08,181,10,9,1127626.47,0.0,1,quality_issue,355.64,monsoon,
MCH-P-000123,2026-07-09,178,4,3,375875.49,0.0,1,damage,5.95,monsoon,
MCH-P-000123,2026-07-10,172,7,6,751750.98,0.0,0,,458.22,monsoon,
MCH-P-000123,2026-07-11,169,4,3,375875.49,0.0,1,damage,77.35,monsoon,
MCH-P-000123,2026-07-12,165,5,4,501167.32,0.0,0,,21.79,monsoon,
MCH-P-000123,2026-07-13,164,2,1,125291.83,0.0,1,wrong_item,360.94,monsoon,
MCH-P-000123,2026-07-14,161,4,3,375875.49,0.0,1,damage,164.02,monsoon,
MCH-P-000123,2026-07-15,160,2,1,125291.83,0.0,0,,129.72,monsoon,
MCH-P-000123,2026-07-16,157,4,3,375875.49,0.0,0,,149.34,monsoon,
MCH-P-000123,2026-07-17,154,4,3,375875.49,0.0,0,,213.92,monsoon,
MCH-P-000123,2026-07-18,149,6,5,626459.15,0.0,1,size_issue,419.54,monsoon,
MCH-P-000123,2026-07-19,141,9,8,1002334.64,0.0,2,not_needed,126.63,monsoon,
MCH-P-000123,2026-07-20,140,2,1,125291.83,0.0,0,,442.27,monsoon,
MCH-P-000123,2026-07-21,135,6,5,626459.15,0.0,0,,388.17,monsoon,
MCH-P-000123,2026-07-22,132,4,3,375875.49,0.0,0,,148.86,monsoon,
MCH-P-000123,2026-07-23,132,1,0,0.0,0.0,0,,398.31,monsoon,
MCH-P-000123,2026-07-24,126,7,6,751750.98,0.0,1,quality_issue,298.43,monsoon,
MCH-P-000123,2026-07-25,124,3,2,250583.66,0.0,0,,438.69,monsoon,
MCH-P-000123,2026-07-26,121,4,3,375875.49,0.0,0,,285.92,monsoon,
MCH-P-000123,2026-07-27,118,4,3,375875.49,0.0,0,,101.1,monsoon,
MCH-P-000123,2026-07-28,118,1,0,0.0,0.0,0,,320.92,monsoon,
MCH-P-000123,2026-07-29,114,5,4,501167.32,0.0,1,other,35.68,monsoon,
MCH-P-000123,2026-07-30,111,4,3,375875.49,0.0,0,,490.96,monsoon,
MCH-P-000123,2026-07-31,111,1,0,0.0,0.0,0,,341.06,monsoon,
MCH-P-000123,2026-08-01,108,4,3,375875.49,0.0,0,,363.54,monsoon,
MCH-P-000123,2026-08-02,104,5,4,501167.32,0.0,0,,47.76,monsoon,
MCH-P-000123,2026-08-03,98,7,6,751750.98,0.0,0,,490.61,monsoon,
MCH-P-000123,2026-08-04,94,5,4,501167.32,0.0,0,,179.45,monsoon,
MCH-P-000123,2026-08-05,86,9,8,1002334.64,0.0,1,damage,370.77,monsoon,
MCH-P-000123,2026-08-06,79,8,7,877042.81,0.0,0,,100.41,monsoon,
MCH-P-000123,2026-08-07,77,3,2,250583.66,0.0,0,,317.22,monsoon,
MCH-P-000123,2026-08-08,73,5,4,501167.32,0.0,0,,366.96,monsoon,
MCH-P-000123,2026-08-09,72,2,1,125291.83,0.0,0,,55.17,monsoon,
MCH-P-000123,2026-08-10,72,1,0,0.0,0.0,0,,271.81,monsoon,
MCH-P-000123,2026-08-11,70,3,2,250583.66,0.0,0,,412.02,monsoon,
MCH-P-000123,2026-08-12,67,4,3,375875.49,0.0,0,,101.09,monsoon,
MCH-P-000123,2026-08-13,60,8,7,877042.81,0.0,1,damage,451.96,monsoon,
MCH-P-000123,2026-08-14,57,4,3,281906.62,0.25,0,,162.6,monsoon,Raksha Bandhan
MCH-P-000123,2026-08-15,49,9,8,841961.1,0.16,2,damage,749.51,monsoon,Raksha Bandhan
MCH-P-000123,2026-08-16,37,13,12,1247906.63,0.17,1,damage,93.79,monsoon,Raksha Bandhan
MCH-P-000123,2026-08-17,33,5,4,360840.47,0.28,0,,698.82,monsoon,Raksha Bandhan
MCH-P-000123,2026-08-18,29,5,4,436015.57,0.13,0,,508.64,monsoon,Raksha Bandhan
MCH-P-000123,2026-08-19,23,7,6,526225.69,0.3,1,damage,358.4,monsoon,Raksha Bandhan
MCH-P-000123,2026-08-20,131,7,6,616435.8,0.18,1,damage,428.03,monsoon,Raksha Bandhan
MCH-P-000123,2026-08-21,122,10,9,811891.06,0.28,1,damage,521.98,monsoon,Raksha Bandhan
MCH-P-000123,2026-08-22,113,10,9,890824.91,0.21,0,,825.3,monsoon,Raksha Bandhan
MCH-P-000124,2025-08-23,267,13,12,7945.01,0.23,2,damage,729.33,monsoon,Raksha Bandhan
MCH-P-000124,2025-08-24,260,8,7,4935.54,0.18,2,not_needed,843.96,monsoon,Raksha Bandhan
MCH-P-000124,2025-08-25,257,4,3,2579.55,0.0,0,,5.64,monsoon,
MCH-P-000124,2025-08-26,248,10,9,7738.65,0.0,0,,66.68,monsoon,
MCH-P-000124,2025-08-27,243,6,5,4299.25,0.0,1,damage,134.93,monsoon,
MCH-P-000124,2025-08-28,240,4,3,2579.55,0.0,1,wrong_item,95.12,monsoon,
MCH-P-000124,2025-08-29,234,7,6,5159.1,0.0,2,size_issue,140.77,monsoon,
MCH-P-000124,2025-08-30,226,9,8,6878.8,0.0,0,,232.81,monsoon,
MCH-P-000124,2025-08-31,220,7,6,5159.1,0.0,0,,355.65,monsoon,
MCH-P-000124,2025-09-01,217,4,3,2579.55,0.0,2,damage,173.52,monsoon,
MCH-P-000124,2025-09-02,214,4,3,2579.55,0.0,0,,31.97,monsoon,
MCH-P-000124,2025-09-03,209,6,5,4299.25,0.0,2,damage,87.96,monsoon,
MCH-P-000124,2025-09-04,198,12,11,9458.35,0.0,0,,267.54,monsoon,
MCH-P-000124,2025-09-05,190,9,8,6053.34,0.12,0,,254.73,monsoon,
MCH-P-000124,2025-09-06,184,7,6,5159.1,0.0,0,,131.45,monsoon,
MCH-P-000124,2025-09-07,184,1,0,0.0,0.0,0,,255.08,monsoon,
MCH-P-000124,2025-09-08,174,11,10,8598.5,0.0,3,damage,5.98,monsoon,
MCH-P-000124,2025-09-09,169,6,5,4299.25,0.0,0,,453.3,monsoon,
MCH-P-000124,2025-09-10,162,8,7,6018.95,0.0,1,size_issue,151.12,monsoon,
MCH-P-000124,2025-09-11,154,9,8,6878.8,0.0,2,not_needed,491.02,monsoon,
MCH-P-000124,2025-09-12,150,5,4,3439.4,0.0,1,damage,63.19,monsoon,
MCH-P-000124,2025-09-13,142,9,8,6878.8,0.0,0,,24.79,monsoon,
MCH-P-000124,2025-09-14,133,10,9,6810.01,0.12,1,damage,268.75,monsoon,
MCH-P-000124,2025-09-15,123,11,10,8598.5,0.0,3,quality_issue,346.01,monsoon,
MCH-P-000124,2025-09-16,116,8,7,5657.81,0.06,0,,123.01,monsoon,
MCH-P-000124,2025-09-17,109,8,7,6018.95,0.0,1,damage,422.1,monsoon,
MCH-P-000124,2025-09-18,106,4,3,2579.55,0.0,0,,41.57,monsoon,
MCH-P-000124,2025-09-19,100,7,6,5159.1,0.0,3,not_needed,311.93,monsoon,
MCH-P-000124,2025-09-20,100,1,0,0.0,0.0,0,,170.3,monsoon,
MCH-P-000124,2025-09-21,91,10,9,7738.65,0.0,0,,110.91,monsoon,
MCH-P-000124,2025-09-22,87,5,4,3439.4,0.0,1,wrong_item,267.76,monsoon,
MCH-P-000124,2025-09-23,79,9,8,6878.8,0.0,0,,400.69,monsoon,
MCH-P-000124,2025-09-24,76,4,3,2579.55,0.0,1,quality_issue,247.54,monsoon,
MCH-P-000124,2025-09-25,70,7,6,5159.1,0.0,1,not_needed,468.23,monsoon,
MCH-P-000124,2025-09-26,61,10,9,7738.65,0.0,1,quality_issue,222.39,monsoon,
MCH-P-000124,2025-09-27,51,11,10,8598.5,0.0,1,quality_issue,284.02,monsoon,
MCH-P-000124,2025-09-28,43,9,8,6878.8,0.0,1,wrong_item,93.48,monsoon,
MCH-P-000124,2025-09-29,34,10,9,7738.65,0.0,1,size_issue,339.22,monsoon,
MCH-P-000124,2025-09-30,25,10,9,7738.65,0.0,2,damage,394.08,monsoon,
MCH-P-000124,2025-10-01,214,9,8,6878.8,0.0,2,damage,314.04,winter,
MCH-P-000124,2025-10-02,210,5,4,3439.4,0.0,1,other,354.0,winter,
MCH-P-000124,2025-10-03,206,5,4,3439.4,0.0,0,,299.08,winter,
MCH-P-000124,2025-10-04,196,11,10,8598.5,0.0,2,not_needed,99.73,winter,
MCH-P-000124,2025-10-05,186,11,10,8598.5,0.0,3,quality_issue,152.69,winter,
MCH-P-000124,2025-10-06,181,6,5,4299.25,0.0,0,,286.42,winter,
MCH-P-000124,2025-10-07,178,4,3,2579.55,0.0,0,,33.7,winter,
MCH-P-000124,2025-10-08,175,4,3,2579.55,0.0,0,,95.86,winter,
MCH-P-000124,2025-10-09,167,9,8,6878.8,0.0,4,damage,56.6,winter,
MCH-P-000124,2025-10-10,159,9,8,6878.8,0.0,0,,263.72,winter,
MCH-P-000124,2025-10-11,153,7,6,5159.1,0.0,1,damage,9.65,winter,
MCH-P-000124,2025-10-12,149,5,4,3439.4,0.0,0,,265.52,winter,
MCH-P-000124,2025-10-13,144,6,5,4299.25,0.0,0,,327.48,winter,
MCH-P-000124,2025-10-14,135,10,9,7738.65,0.0,2,damage,481.02,winter,
MCH-P-000124,2025-10-15,121,15,14,8546.91,0.29,1,damage,478.28,winter,Diwali
MCH-P-000124,2025-10-16,106,16,15,8770.47,0.32,2,not_needed,63.54,winter,Diwali
MCH-P-000124,2025-10-17,94,13,12,7016.38,0.32,2,damage,56.85,winter,Diwali
MCH-P-000124,2025-10-18,76,19,18,12227.07,0.21,2,size_issue,144.73,winter,Diwali
MCH-P-000124,2025-10-19,59,18,17,10963.09,0.25,1,damage,463.87,winter,Diwali
MCH-P-000124,2025-10-20,51,9,8,4815.16,0.3,2,quality_issue,51.95,winter,Diwali
MCH-P-000124,2025-10-21,40,12,11,6242.51,0.34,1,wrong_item,682.84,winter,Diwali
MCH-P-000124,2025-10-22,25,16,15,9931.27,0.23,1,size_issue,746.51,winter,Diwali
MCH-P-000124,2025-10-23,201,13,12,7532.29,0.27,2,not_needed,501.05,winter,Diwali
MCH-P-000124,2025-10-24,189,13,12,7532.29,0.27,1,size_issue,708.9,winter,Diwali
MCH-P-000124,2025-10-25,178,12,11,8607.1,0.09,1,damage,153.12,winter,Diwali
MCH-P-000124,2025-10-26,175,4,3,2579.55,0.0,0,,431.82,winter,
MCH-P-000124,2025-10-27,169,7,6,5159.1,0.0,1,damage,46.83,winter,
MCH-P-000124,2025-10-28,163,7,6,5159.1,0.0,1,quality_issue,461.96,winter,
MCH-P-000124,2025-10-29,158,6,5,4299.25,0.0,0,,272.6,winter,
MCH-P-000124,2025-10-30,150,9,8,6190.92,0.1,0,,298.37,winter,
MCH-P-000124,2025-10-31,143,8,7,6018.95,0.0,0,,157.83,winter,
MCH-P-000124,2025-11-01,136,8,7,6018.95,0.0,1,not_needed,299.59,winter,
MCH-P-000124,2025-11-02,129,8,7,6018.95,0.0,1,quality_issue,168.63,winter,
MCH-P-000124,2025-11-03,122,8,7,6018.95,0.0,1,wrong_item,373.66,winter,
MCH-P-000124,2025-11-04,117,6,5,4299.25,0.0,1,not_needed,397.34,winter,
MCH-P-000124,2025-11-05,114,4,3,2579.55,0.0,0,,121.49,winter,
MCH-P-000124,2025-11-06,109,6,5,4299.25,0.0,0,,481.77,winter,
MCH-P-000124,2025-11-07,104,6,5,4299.25,0.0,0,,294.54,winter,
MCH-P-000124,2025-11-08,97,8,7,6018.95,0.0,0,,207.68,winter,
MCH-P-000124,2025-11-09,86,12,11,8039.6,0.15,3,not_needed,111.85,winter,
MCH-P-000124,2025-11-10,80,7,6,5159.1,0.0,1,wrong_item,444.25,winter,
MCH-P-000124,2025-11-11,73,8,7,6018.95,0.0,0,,498.4,winter,
MCH-P-000124,2025-11-12,66,8,7,6018.95,0.0,0,,132.26,winter,
MCH-P-000124,2025-11-13,55,12,11,9458.35,0.0,1,size_issue,9.55,winter,
MCH-P-000124,2025-11-14,48,8,7,6018.95,0.0,0,,324.93,winter,
MCH-P-000124,2025-11-15,35,14,13,9724.9,0.13,1,size_issue,289.47,winter,
MCH-P-000124,2025-11-16,30,6,5,4299.25,0.0,0,,418.01,winter,
MCH-P-000124,2025-11-17,26,5,4,3439.4,0.0,0,,196.76,winter,
MCH-P-000124,2025-11-18,287,8,7,6018.95,0.0,2,wrong_item,106.03,winter,
MCH-P-000124,2025-11-19,286,2,1,773.87,0.1,0,,172.91,winter,Wedding Season Peak
MCH-P-000124,2025-11-20,277,10,9,7042.17,0.09,1,damage,472.42,winter,Wedding Season Peak
MCH-P-000124,2025-11-21,265,13,12,9080.02,0.12,1,size_issue,548.79,winter,Wedding Season Peak
MCH-P-000124,2025-11-22,260,6,5,3525.39,0.18,0,,366.83,winter,Wedding Season Peak
MCH-P-000124,2025-11-23,254,7,6,4230.46,0.18,2,size_issue,207.91,winter,Wedding Season Peak
MCH-P-000124,2025-11-24,242,13,12,8564.11,0.17,1,quality_issue,501.3,winter,Wedding Season Peak
MCH-P-000124,2025-11-25,234,9,8,6190.92,0.1,1,wrong_item,928.33,winter,Wedding Season Peak
MCH-P-000124,2025-11-26,226,9,8,4540.01,0.34,2,damage,504.08,winter,Wedding Season Peak
MCH-P-000124,2025-11-27,223,4,3,2115.23,0.18,0,,590.69,winter,Wedding Season Peak
MCH-P-000124,2025-11-28,216,8,7,4032.7,0.33,0,,357.55,winter,Wedding Season Peak
MCH-P-000124,2025-11-29,206,11,10,6104.94,0.29,0,,183.14,winter,Wedding Season Peak
MCH-P-000124,2025-11-30,202,5,4,3439.4,0.0,0,,316.15,winter,
MCH-P-000124,2025-12-01,195,8,7,6018.95,0.0,0,,71.51,winter,
MCH-P-000124,2025-12-02,190,6,5,4299.25,0.0,1,size_issue,40.93,winter,
MCH-P-000124,2025-12-03,184,7,6,5159.1,0.0,0,,272.14,winter,
MCH-P-000124,2025-12-04,176,9,8,6878.8,0.0,1,not_needed,30.11,winter,
MCH-P-000124,2025-12-05,172,5,4,3439.4,0.0,1,damage,381.4,winter,
MCH-P-000124,2025-12-06,163,10,9,7738.65,0.0,1,wrong_item,393.15,winter,
MCH-P-000124,2025-12-07,149,15,14,12037.9,0.0,1,damage,491.66,winter,
MCH-P-000124,2025-12-08,141,9,8,6878.8,0.0,0,,95.83,winter,
MCH-P-000124,2025-12-09,137,5,4,3439.4,0.0,0,,419.84,winter,
MCH-P-000124,2025-12-10,129,9,8,6878.8,0.0,2,damage,331.43,winter,
MCH-P-000124,2025-12-11,122,8,7,6018.95,0.0,0,,68.82,winter,
MCH-P-000124,2025-12-12,114,9,8,6878.8,0.0,0,,426.72,winter,
MCH-P-000124,2025-12-13,103,12,11,9458.35,0.0,1,not_needed,408.49,winter,
MCH-P-000124,2025-12-14,95,9,8,6878.8,0.0,1,damage,346.44,winter,
MCH-P-000124,2025-12-15,89,7,6,5159.1,0.0,1,quality_issue,332.59,winter,
MCH-P-000124,2025-12-16,83,7,6,5159.1,0.0,0,,374.63,winter,
MCH-P-000124,2025-12-17,75,9,8,6878.8,0.0,2,other,80.75,winter,
MCH-P-000124,2025-12-18,71,5,4,3439.4,0.0,0,,284.88,winter,
MCH-P-000124,2025-12-19,64,8,7,6018.95,0.0,1,not_needed,144.92,winter,
MCH-P-000124,2025-12-20,49,16,15,8512.51,0.34,3,wrong_item,162.48,winter,Christmas
MCH-P-000124,2025-12-21,32,18,17,11986.31,0.18,3,other,641.79,winter,Christmas
MCH-P-000124,2025-12-22,22,11,10,6190.92,0.28,0,,321.08,winter,Christmas
MCH-P-000124,2025-12-23,112,23,22,17025.03,0.1,6,quality_issue,229.93,winter,Christmas
MCH-P-000124,2025-12-24,96,17,16,11006.08,0.2,2,not_needed,767.21,winter,Christmas
MCH-P-000124,2025-12-25,84,13,12,6913.19,0.33,1,damage,878.72,winter,Christmas
MCH-P-000124,2025-12-26,72,13,12,9595.93,0.07,0,,520.9,winter,Christmas
MCH-P-000124,2025-12-27,66,7,6,4694.78,0.09,0,,18.5,winter,Christmas
MCH-P-000124,2025-12-28,55,12,11,8985.43,0.05,1,size_issue,132.38,winter,Christmas
MCH-P-000124,2025-12-29,41,15,14,8667.29,0.28,3,wrong_item,325.71,winter,Christmas
MCH-P-000124,2025-12-30,30,12,11,6620.84,0.3,0,,29.13,winter,Christmas
MCH-P-000124,2025-12-31,24,7,6,4591.6,0.11,0,,218.34,winter,
MCH-P-000124,2026-01-01,246,7,6,4901.14,0.05,0,,904.79,winter,New Year
MCH-P-000124,2026-01-02,235,12,11,8607.1,0.09,2,wrong_item,306.12,winter,New Year
MCH-P-000124,2026-01-03,227,9,8,4677.58,0.32,3,size_issue,336.36,winter,New Year
MCH-P-000124,2026-01-04,217,11,10,6276.91,0.27,0,,825.78,winter,New Year
MCH-P-000124,2026-01-05,212,6,5,3439.4,0.2,0,,376.57,winter,New Year
MCH-P-000124,2026-01-06,202,11,10,6018.95,0.3,1,damage,646.64,winter,New Year
MCH-P-000124,2026-01-07,195,8,7,6018.95,0.0,1,wrong_item,7.91,winter,
MCH-P-000124,2026-01-08,184,12,11,9458.35,0.0,1,quality_issue,209.29,winter,
MCH-P-000124,2026-01-09,180,5,4,3439.4,0.0,0,,397.55,winter,
MCH-P-000124,2026-01-10,172,9,8,6878.8,0.0,1,wrong_item,274.39,winter,
MCH-P-000124,2026-01-11,165,8,7,6018.95,0.0,1,damage,455.4,winter,
MCH-P-000124,2026-01-12,159,7,6,5159.1,0.0,0,,2.11,winter,
MCH-P-000124,2026-01-13,154,6,5,4299.25,0.0,1,quality_issue,124.52,winter,
MCH-P-000124,2026-01-14,150,5,4,3439.4,0.0,0,,450.83,winter,
MCH-P-000124,2026-01-15,148,3,2,1719.7,0.0,0,,172.53,winter,
MCH-P-000124,2026-01-16,145,4,3,2579.55,0.0,1,not_needed,305.38,winter,
MCH-P-000124,2026-01-17,134,12,11,9458.35,0.0,2,damage,470.85,winter,
MCH-P-000124,2026-01-18,128,7,6,5159.1,0.0,2,wrong_item,322.5,winter,
MCH-P-000124,2026-01-19,123,6,5,4299.25,0.0,0,,373.53,winter,
MCH-P-000124,2026-01-20,118,6,5,3869.32,0.1,0,,58.45,winter,
MCH-P-000124,2026-01-21,111,8,7,6018.95,0.0,1,wrong_item,287.68,winter,
MCH-P-000124,2026-01-22,103,9,8,6878.8,0.0,1,wrong_item,476.0,winter,
MCH-P-000124,2026-01-23,94,10,9,7738.65,0.0,4,damage,428.01,winter,
MCH-P-000124,2026-01-24,86,9,8,6878.8,0.0,2,not_needed,55.26,winter,
MCH-P-000124,2026-01-25,77,10,9,7738.65,0.0,0,,185.42,winter,
MCH-P-000124,2026-01-26,67,11,10,8598.5,0.0,3,other,50.64,winter,
MCH-P-000124,2026-01-27,61,7,6,5159.1,0.0,0,,166.8,winter,
MCH-P-000124,2026-01-28,57,5,4,3439.4,0.0,0,,64.04,winter,
MCH-P-000124,2026-01-29,54,4,3,2579.55,0.0,0,,288.97,winter,
MCH-P-000124,2026-01-30,49,6,5,4299.25,0.0,1,other,426.85,winter,
MCH-P-000124,2026-01-31,46,4,3,2579.55,0.0,1,size_issue,195.96,winter,
MCH-P-000124,2026-02-01,38,9,8,6878.8,0.0,0,,47.43,winter,
MCH-P-000124,2026-02-02,36,3,2,1719.7,0.0,0,,391.9,winter,
MCH-P-000124,2026-02-03,29,8,7,6018.95,0.0,2,not_needed,399.57,winter,
MCH-P-000124,2026-02-04,23,7,6,5159.1,0.0,0,,427.21,winter,
MCH-P-000124,2026-02-05,20,4,3,2579.55,0.0,1,damage,130.31,winter,
MCH-P-000124,2026-02-06,136,10,9,7738.65,0.0,1,size_issue,394.94,winter,
MCH-P-000124,2026-02-07,129,8,7,6018.95,0.0,3,damage,119.66,winter,
MCH-P-000124,2026-02-08,125,5,4,3439.4,0.0,0,,22.48,winter,
MCH-P-000124,2026-02-09,107,19,18,10988.88,0.29,0,,887.43,winter,Valentine's Day
MCH-P-000124,2026-02-10,101,7,6,4127.28,0.2,0,,418.71,winter,Valentine's Day
MCH-P-000124,2026-02-11,93,9,8,5365.46,0.22,2,damage,176.99,winter,Valentine's Day
MCH-P-000124,2026-02-12,88,6,5,3052.47,0.29,0,,253.06,winter,Valentine's Day
MCH-P-000124,2026-02-13,79,10,9,7119.56,0.08,1,quality_issue,188.2,winter,Valentine's Day
MCH-P-000124,2026-02-14,63,17,16,9905.47,0.28,0,,902.61,winter,Valentine's Day
MCH-P-000124,2026-02-15,57,7,6,4901.14,0.05,0,,598.75,winter,Valentine's Day
MCH-P-000124,2026-02-16,42,16,15,11092.07,0.14,0,,180.21,winter,Valentine's Day
MCH-P-000124,2026-02-17,28,15,14,10713.73,0.11,1,wrong_item,527.03,winter,Valentine's Day
MCH-P-000124,2026-02-18,174,11,10,6276.91,0.27,1,size_issue,425.68,winter,Valentine's Day
MCH-P-000124,2026-02-19,165,10,9,5339.67,0.31,1,wrong_item,89.75,winter,Valentine's Day
MCH-P-000124,2026-02-20,157,9,8,6878.8,0.0,0,,46.88,winter,
MCH-P-000124,2026-02-21,146,12,11,9458.35,0.0,1,damage,203.84,winter,
MCH-P-000124,2026-02-22,139,8,7,6018.95,0.0,2,damage,160.14,winter,
MCH-P-000124,2026-02-23,130,10,9,7738.65,0.0,0,,431.78,winter,
MCH-P-000124,2026-02-24,123,8,7,6018.95,0.0,0,,450.34,winter,
MCH-P-000124,2026-02-25,117,7,6,5159.1,0.0,0,,377.77,winter,
MCH-P-000124,2026-02-26,112,6,5,4299.25,0.0,1,wrong_item,21.06,winter,
MCH-P-000124,2026-02-27,107,6,5,4299.25,0.0,0,,74.18,winter,
MCH-P-000124,2026-02-28,98,10,9,7738.65,0.0,3,quality_issue,209.19,winter,
MCH-P-000124,2026-03-01,92,7,6,5159.1,0.0,0,,397.09,winter,
MCH-P-000124,2026-03-02,83,10,9,7738.65,0.0,0,,433.42,winter,
MCH-P-000124,2026-03-03,78,6,5,3095.46,0.28,0,,72.01,winter,Holi
MCH-P-000124,2026-03-04,60,19,18,10369.79,0.33,3,other,145.7,winter,Holi
MCH-P-000124,2026-03-05,52,9,8,5778.19,0.16,0,,890.5,winter,Holi
MCH-P-000124,2026-03-06,40,13,12,7119.56,0.31,2,size_issue,693.23,winter,Holi
MCH-P-000124,2026-03-07,30,11,10,6964.79,0.19,0,,74.2,winter,Holi
MCH-P-000124,2026-03-08,22,9,8,5296.68,0.23,2,damage,231.23,winter,Holi
MCH-P-000124,2026-03-09,269,19,18,10215.02,0.34,1,quality_issue,59.76,winter,Holi
MCH-P-000124,2026-03-10,265,5,4,2854.7,0.17,0,,640.97,winter,Holi
MCH-P-000124,2026-03-11,252,14,13,7265.73,0.35,0,,214.51,winter,Holi
MCH-P-000124,2026-03-12,241,12,11,8512.51,0.1,2,damage,226.38,winter,Holi
MCH-P-000124,2026-03-13,228,14,13,10507.37,0.06,2,damage,214.13,winter,Holi
MCH-P-000124,2026-03-14,223,6,5,4299.25,0.0,2,wrong_item,369.58,winter,
MCH-P-000124,2026-03-15,213,11,10,8598.5,0.0,3,damage,238.77,winter,
MCH-P-000124,2026-03-16,208,6,5,4299.25,0.0,0,,230.79,winter,
